% Model:              potentiostatic-3d.mph
% Version:            COMSOL 5.4.0.388
% Date:               Jul 19 2022, 17:37
% Dimension:          3
% Nodes:              28755
% Expressions:        1
% Description:        
% Length unit:        m
% X                       Y                        Z                        C (1) @ t=3
1                         0.04702195793504713      0.05754395957559883      1.0000008656732873
1                         0.042149569668213746     0.06107113238810728      1.0000009267655294
0.9915379738335018        0.03898903355888679      0.05453677347387913      0.9902295233113133
1                         0.04126163685661911      0.049513914598198865     1.000000858402771
1                         0.03416159520693293      0.05681481253664501      1.0000009166929869
0.9915379738335018        0.031888991909200616     0.06183767141232528      0.9902287271320823
0.9969363074229287        0.0033826941946558447    0.07544302198928471      0.9964689030787514
0.9938726148458574        0                        0.07717732607446715      0.9929344032967503
1                         0                        0.06711542919249112      1.000001522253448
0.9999999999999999        0                        0.08180186597441344      1.0000008441161634
0.9948526960835505        0                        0.06076238357263877      0.9940912840664499
1                         0                        0.051284633149291436     1.000000791436374
1                         0.009862889362793604     0.05473792591139444      1.0000008641503702
0.9915379738335018        0.02822110449337084      0.050960027489928575     0.9902741994770031
1                         0.023393666141416983     0.05323806655269446      1.0000009157343033
0.987745229691715         0                        0.07255278617452082      0.9858884494430351
1                         0.05391522251354587      0.022485703474106167     1.00000119557149
1                         0.06246724648444446      0.030026368250135767     1.000001002666753
0.9895767402703759        0.05730520095423984      0.02951863085660341      0.987992229668376
1                         0.04989900998483282      0.031817509699441616     1.0000008909971014
0.9915379738335018        0.03856640444241825      0.042448897160228205     0.9902712396649584
1                         0.019725778725587208     0.04236042263029775      1.000000931977072
1                         0.04134698601393422      0.024276844923412012     1.0000007980917827
0.9895767402703759        0.04875317698334125      0.021977966080573806     0.9880465243419131
1                         0.030536382369760712     0.033318633776854886     1.0000008016928705
0.9915379738335018        0.0277984753769023       0.038872151176277646     0.9903090732879858
1                         0.041304311435276665     0.03689537976080544      1.0000009570282844
1                         0.020182743536331222     0.03117137872096717      1.0000009064597284
1                         0.06648345901315753      0.02069456202480032      1.0000009319253567
0.9895767402703759        0.061321413482952905     0.02018682463126796      0.9880065295361702
0.9915379738335018        0.047161102991974395     0.037371027098864376     0.9902598021969206
1                         0.049856335406175255     0.04443604453683504      1.000000924519714
1                         0.058451033955731396     0.039358174475471214     1.0000006803656332
0.9936865053062562        0.06716383035825661      0.038472969328364234     0.9926771605920403
1                         0.0674976081306895       0.04013686746827067      1.0000010272018258
0.9882232515834533        0.06808252866300694      0.04311696943168397      0.9863082634191687
1                         0.05189434620188052      0.05401678676309038      1.0000010894542306
0.9882232515834533        0.05044125593849269      0.047416146500248335     0.9863803367539967
0.9882232515834533        0.05903595448804884      0.042338276438884506     0.9863624374691928
0.9915379738335018        0.0443053882315175       0.05678820955632488      0.9902008314810865
0.9915379738335018        0.04474935463731482      0.0625668184512791       0.9901761132161049
0.9932613848207861        0.06854569858402154      0.030653117094083422     0.9922041226505388
1                         0.07151382065940257      0.030805061242935226     1.0000009041141185
0.9932613848207861        0.0725619111127346       0.021321310868747972     0.992216928340348
1                         0.07823325119946953      0.020293949406481406     1.0000009732360675
0.9932613848207861        0.07875571659014269      0.010974029856347814     0.9922202077246204
1                         0.07267726449056561      0.01034728101240016      1.0000010256894867
1                         0.08442705667687761      0.009946668394081246     1.0000009202474371
1                         0.07887106996797368      0                        1.0000005481023209
1                         0.05765466728030854      0.062046831740490346     1.0000009388161133
1                         0.05278227901347515      0.0655740045529988       1.0000008874525212
0.9915379738335018        0.0496217429041482       0.05903964563877064      0.9901690470515788
1                         0.035049528018527565     0.06837203032655344      1.000000845436337
0.9915379738335018        0.03987696637048142      0.06609399126378755      0.9901833696243186
1                         0.04303750247980838      0.07262835017801571      1.0000010574136982
1                         0.027061553557246758     0.06411571047509117      1.0000008439614252
0.9906216830003014        0.009179107565288619     0.05887343436190584      0.9892358443779504
0.9906216830003014        0.022709884343911996     0.05737357500320586      0.9892153541283623
1                         0.013530776778623379     0.06561556983379115      1.0000006588190058
0.9938726148458574        0.0067653883893116894    0.06908417800415598      0.9929482025150685
0.9867094650043926        0                        0.06485122860564373      0.9847291207588232
1                         0.011566655686444542     0.07691100971505282      1.000000676607269
0.9917465815535869        0.03261738811279218      0.07344036055434944      0.9904287880855878
1                         0.02509743246506792      0.07541115035635285      1.000000912679026
0.989745905622651         0.02307408244570778      0.07224664368508514      0.9881526847846202
0.9969363074229287        0.0033826941946558447    0.09012945877120704      0.9964561181997987
1                         0.005783327843222271     0.0866996562356943       1.0000008730383898
1                         0                        0.09648830275633577      1.0000013003496806
0.987745229691715         0                        0.08723922295644315      0.9858359040818067
0.9846815371146437        0.0033826941946558447    0.08088037897131442      0.9823234569858356
0.9944146471589159        0.031144716228570433     0.0160603786366713       0.9936276898455839
1                         0.03486970074760981      0.012138422461706006     1.0000009153877285
0.9888292943178318        0.04164972411006563      0.012138422461706006     0.9872331432225934
1                         0.04800388982239812      0.012138422461706006     1.000000961525661
1                         0.04152660455607371      0                        1.0000009355235362
1.0000000000000002        0.05466079363086203      0                        1.0000007826064605
0.9888292943178321        0.048306627918529535     0                        0.9872208311869403
